pid,hid,area_siz,gender,age_gr,age,mob_use,mob_num,mob_csp,mob_dev,c01_gr,c02_gr,c03_gr,c04_gr,c05_gr,sns_use,freq_sns1,news_med1,news_med2,news_med3,news_plat1,news_plat2,news_plat3,year
9150002,91500,1,2,6,54,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
9150005,91500,1,1,3,24,1,1,2,1, , , , , ,1,15,3,2, ,3,3, ,2019
9170001,91700,1,1,8,74,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
9170002,91700,1,2,8,73,1,1,2,1, , , ,1, ,2, ,3, , ,3, , ,2019
9180001,91800,2,2,8,72,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
9190001,91900,1,2,8,74,1,1,1,1, , , , , ,2, , , , , , , ,2019
9200001,92000,1,2,7,66,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2019
9200102,92001,1,2,5,42,1,1,3,1, , , ,2, ,1,12,2,3, ,2,3, ,2019
9230001,92300,1,1,5,44,1,1,1,1, , , , , ,1,2,2,3, ,3,3, ,2019
9230002,92300,1,2,5,42,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2019
9230003,92300,1,1,2,14,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
9240001,92400,1,2,8,78,1,1,3,2, , , , , ,2, , , , , , , ,2019
9250003,92500,1,1,3,26,1,1,4,3, , , ,2, ,1,2,2,3, ,3,3, ,2019
9270001,92700,1,1,5,43,1,1,1,1, , ,1, , ,1,2,4, , ,3, , ,2019
9270002,92700,1,2,5,43,1,1,1,1, , , , , ,1,16,3, , ,3, , ,2019
9270003,92700,1,2,2,14,1,1,1,1, , , , , ,2, , , , , , , ,2019
9280001,92800,1,1,5,45,1,1,1,1, , , , , ,1,12,1,3, ,1,3, ,2019
9280002,92800,1,2,5,43,1,1,3,1, ,1, ,1, ,1,16,1,3, ,1,3, ,2019
9280003,92800,1,2,2,12,1,1,1,6, , , , , ,1,23,1,4, ,1,3, ,2019
9280004,92800,1,1,2,10,2, , , , , , , , ,2, ,1, , ,1, , ,2019
9290001,92900,1,1,5,49,1,1,3,1,1,1,1,1,1,1,16,2,4,1,3,2,1,2019
9290002,92900,1,2,5,42,1,1,3,1,1,1,1,1,1,1,16,3,2, ,3,3, ,2019
9290003,92900,1,2,2,17,1,1,3,2,1,1,1,1,1,1,23, , , , , , ,2019
9290004,92900,1,2,2,15,1,1,3,2,1,1, ,1,1,1,15, , , , , , ,2019
9320001,93200,1,1,5,42,1,1,2,1, , , , ,4,1,16,4,3,2,3,4,2,2019
9320002,93200,1,2,5,43,1,1,2,1, , , , , ,2, ,4,2, ,3,3, ,2019
9320003,93200,1,1,2,10,1,1,2,4, , , , , ,2, , , , , , , ,2019
9340001,93400,1,1,5,43,1,1,2,2, , , , , ,1,23, , , , , , ,2019
9340002,93400,1,2,5,40,1,1,2,2, , , , , ,1,23, , , , , , ,2019
9340003,93400,1,1,2,11,1,1,2,3, , , , , ,1,23, , , , , , ,2019
9340004,93400,1,2,1,7,2, , , , , , , , ,2, , , , , , , ,2019
9350001,93500,1,1,6,58,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2019
9350002,93500,1,2,6,58,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
9350003,93500,1,2,4,33,1,1,1,6, , , , , ,1,2,3, , ,3, , ,2019
9350004,93500,1,1,4,30,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
9370001,93700,1,1,5,47,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
9370002,93700,1,2,5,46,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
9370003,93700,1,1,2,19,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
9380001,93800,1,1,6,52,1,1,1,6, , , , , ,1,12,3, , ,3, , ,2019
9380002,93800,1,2,5,49,1,1,1,2, , , , , ,1,12,3, , ,3, , ,2019
9380003,93800,1,2,3,24,1,1,1,6, , , , , ,1,2,3,3, ,3,4, ,2019
9380004,93800,1,2,3,22,1,1,3,7, , , , , ,1,2,3,3, ,3,4, ,2019
9390001,93900,1,1,8,82,1,0, , , , , , , ,2, , , , , , , ,2019
9390002,93900,1,2,8,80,1,0, , , , , , , ,2, , , , , , , ,2019
9420003,94200,1,1,5,48,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
9430001,94300,1,2,8,79,1,0, , , , , , , ,2, , , , , , , ,2019
9440001,94400,1,1,8,77,1,0, , , , , , , ,2, , , , , , , ,2019
9440002,94400,1,1,3,29,1,1,1,1, , , , , ,2, ,2, , ,3, , ,2019
9470001,94700,1,1,5,49,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2019
9470002,94700,1,2,5,40,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2019
9480001,94800,1,1,8,80,1,1,1,1, , , , , ,2, , , , , , , ,2019
9480002,94800,1,2,8,72,1,1,1,1, , , , , ,2, , , , , , , ,2019
9490001,94900,1,2,7,65,1,1,1,6, , , , , ,2, , , , , , , ,2019
9490002,94900,1,2,3,25,1,1,1,6, , , , , ,2, ,3, , ,3, , ,2019
9500001,95000,1,2,8,84,1,0, , , , , , , ,2, , , , , , , ,2019
9500002,95000,1,1,6,58,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
9510001,95100,1,1,5,47,1,1,1,1, , , , , ,2, , , , , , , ,2019
9510002,95100,1,2,5,46,1,1,2,1, , , , , ,2, ,2, , ,3, , ,2019
9510003,95100,1,1,3,22,1,1,1,3, , , , , ,2, ,3, , ,3, , ,2019
9510004,95100,1,1,2,18,1,1,3,3, , , , , ,2, , , , , , , ,2019
9530001,95300,1,1,7,60,1,1,2,1, , , , , ,2, ,1,4, ,1,3, ,2019
9530002,95300,1,2,6,58,1,1,2,1, , , , , ,2, , , , , , , ,2019
9530003,95300,1,2,4,31,1,1,2,3, , , , ,5,1,15,4,3,2,3,3,3,2019
9540001,95400,1,1,6,52,1,1,3,2, , ,1, , ,1,16, , , , , , ,2019
9540002,95400,1,2,5,48,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2019
9540003,95400,1,2,3,22,1,1,1,3, , , , , ,1,2, , , , , , ,2019
9540004,95400,1,1,2,18,1,1,3,1, , , , ,2,1,2,3, , ,3, , ,2019
9540005,95400,1,2,2,13,1,1,3,2, , , ,1,2,1,2, , , , , , ,2019
9550001,95500,1,1,6,52,1,1,1,2, , , , , ,2, ,1,3, ,1,3, ,2019
9550002,95500,1,2,5,48,1,1,1,2, , , , , ,2, , , , , , , ,2019
9550003,95500,1,2,3,22,1,1,1,1, , , , , ,1,15, , , , , , ,2019
9550004,95500,1,2,2,17,1,1,1,3, , , , , ,1,2, , , , , , ,2019
9560001,95600,1,1,6,58,1,1,1,1, , , , , ,1,16,3, , ,3, , ,2019
9560002,95600,1,2,6,57,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
9560003,95600,1,2,3,29,1,1,1,3, , , , , ,1,2,3, , ,3, , ,2019
9560004,95600,1,1,3,26,1,1,2,3, , , ,1,2,1,2,3,2, ,3,3, ,2019
9570001,95700,1,1,6,57,1,1,2,1, , , , , ,2, , , , , , , ,2019
9570002,95700,1,2,6,54,1,1,2,1, , , , , ,2, , , , , , , ,2019
9570003,95700,1,1,3,26,1,1,2,2, , , , , ,1,15,3,2, ,3,3, ,2019
9570004,95700,1,1,3,24,1,1,2,1, ,1, ,1,1,1,2, , , , , , ,2019
9580001,95800,1,1,5,45,1,1,1,1, , , , , ,1,15,4,2, ,3,4, ,2019
9580002,95800,1,2,5,45,1,1,1,2,7, ,2,2, ,1,12, , , , , , ,2019
9580003,95800,1,2,2,19,1,1,1,1,3, , , , ,1,15, , , , , , ,2019
9580004,95800,1,1,2,18,1,1,1,5, , , , , ,1,23,4, , ,3, , ,2019
9600001,96000,1,2,5,48,1,1,3,2,1, , , , ,2, ,3, , ,3, , ,2019
9600003,96000,1,1,3,24,1,1,1,1,1,1, , ,1,1,2,3, , ,3, , ,2019
9600004,96000,1,2,2,19,1,1,1,1,1,1, ,2, ,1,2,3, , ,3, , ,2019
9610001,96100,1,2,5,47,1,1,2,1,1,1, ,1, ,2, ,3, , ,3, , ,2019
9610002,96100,1,2,3,21,1,1,1,1,1,1, ,1, ,1,2,3, , ,3, , ,2019
9610003,96100,1,1,2,17,1,1,2,1,1, , ,1,1,2, ,3, , ,3, , ,2019
9620001,96200,1,1,6,52,1,1,1,1,1, , , , ,2, ,3, , ,3, , ,2019
9620002,96200,1,1,3,24,1,1,1,1,1,1, , , ,2, ,3, , ,3, , ,2019
9620003,96200,1,2,8,76,1,1,3,1, , , , , ,2, , , , , , , ,2019
9630001,96300,1,1,8,85,1,0, , , , , , , ,2, , , , , , , ,2019
9630002,96300,1,2,8,82,1,0, , , , , , , ,2, , , , , , , ,2019
9640001,96400,1,1,7,65,1,1,1,1,1, , ,1, ,2, ,3, , ,3, , ,2019
9640002,96400,1,2,7,66,1,1,2,2, , , , , ,2, , , , , , , ,2019
9640003,96400,1,1,4,30,1,1,1,1,1,1, , , ,2, ,3, , ,3, , ,2019
9650001,96500,1,1,8,72,1,1,4,1, , , , , ,2, , , , , , , ,2019
9650002,96500,1,2,7,69,1,1,2,1, , , , , ,2, , , , , , , ,2019
9650003,96500,1,2,4,39,1,1,1,1,1,1,3,3, ,1,15,3,2, ,3,3, ,2019
9650004,96500,1,2,4,37,1,1,2,1,1,1,2,1, ,1,15,3,2,3,3,3,4,2019
9660001,96600,1,1,6,54,1,1,1,1,1, , ,4, ,2, ,3, , ,3, , ,2019
9660002,96600,1,2,6,53,1,1,3,2,1, , , , ,2, ,3, , ,3, , ,2019
9660003,96600,1,2,3,28,1,1,3,2,1,1, ,1, ,1,2,3, , ,3, , ,2019
9660004,96600,1,1,3,27,1,1,1,1,1,1, , ,8,2, ,3, , ,3, , ,2019
9680001,96800,1,1,7,61,1,1,2,1, , , , , ,2, , , , , , , ,2019
9700001,97000,1,1,6,54,1,1,1,1, , , , , ,2, , , , , , , ,2019
9700002,97000,1,2,6,52,1,0, , , , , , , ,2, , , , , , , ,2019
9710001,97100,1,1,7,65,1,1,3,1, , , , , ,2, ,2, , ,3, , ,2019
9720001,97200,1,1,7,65,1,1,1,1, , , , , ,2, , , , , , , ,2019
9720002,97200,1,2,7,64,1,1,1,2, , , , , ,2, , , , , , , ,2019
9730001,97300,1,2,8,82,1,0, , , , , , , ,2, , , , , , , ,2019
9730002,97300,1,1,6,51,1,1,1,1, , , , , ,2, , , , , , , ,2019
9730003,97300,1,1,2,18,1,1,1,1, , , , , ,1,2, , , , , , ,2019
9730004,97300,1,1,5,49,1,1,1,1, , , , , ,1,2, , , , , , ,2019
9750001,97500,1,1,5,43,1,1,2,1, , , , , ,2, ,4,2,3,3,3,3,2019
9750002,97500,1,2,5,43,1,1,2,1, , , , , ,2, , , , , , , ,2019
9750003,97500,1,1,2,10,1,1,2,1, , , , , ,2, , , , , , , ,2019
9750004,97500,1,1,1,7,2, , , , , , , , ,2, , , , , , , ,2019
9770002,97700,1,2,5,47,1,1,1,1, , , , , ,1,12,3,3, ,3,4, ,2019
9780001,97800,1,1,6,57,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
9780002,97800,1,2,6,52,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
9780003,97800,1,1,3,26,1,1,1,1, , , ,2, ,1,15,3,3,4,4,3,3,2019
9780004,97800,1,1,3,24,1,1,1,1, , , , , ,1,2,3,2, ,3,3, ,2019
9790001,97900,1,2,8,70,1,0, , , , , , , ,2, , , , , , , ,2019
9790002,97900,1,1,8,82,1,0, , , , , , , ,2, , , , , , , ,2019
9800001,98000,1,1,6,54,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
9810001,98100,1,1,8,79,1,0, , , , , , , ,2, , , , , , , ,2019
9810002,98100,1,2,8,78,1,0, , , , , , , ,2, , , , , , , ,2019
9830001,98300,1,1,6,53,1,1,1,1,1,1, ,1,1,2, ,3, , ,3, , ,2019
9830002,98300,1,2,5,48,1,1,1,1,1,1,1,1,1,1,12,3, , ,3, , ,2019
9830004,98300,1,1,3,20,1,1,1,3,1,1,1,1,1,1,12,3,2, ,3,3, ,2019
9840001,98400,1,1,4,38,1,1,1,3,1,1,1,1,1,1,15,3, , ,3, , ,2019
9840002,98400,1,2,7,64,1,1,1,1,1, , , ,1,2, ,3, , ,3, , ,2019
9840003,98400,1,2,4,38,1,1,1,3,1,1,1,1,1,1,12,3, , ,3, , ,2019
9850002,98500,1,2,5,40,1,1,2,1, ,3, , , ,1,16,3,2,1,3,3,1,2019
9870001,98700,1,1,5,48,1,1,1,1,1, , , , ,2, ,2,3,1,3,3,1,2019
9870002,98700,1,2,5,40,1,1,1,1, , , , , ,1,12, , , , , , ,2019
9870003,98700,1,2,2,15,1,1,1,3, ,1, , , ,1,12, , , , , , ,2019
9890001,98900,1,1,5,47,1,1,1,2,1,1, ,1, ,2, ,4,2,1,3,2,1,2019
9890002,98900,1,2,5,44,1,1,1,2,1,1, , ,1,2, ,1,4, ,1,3, ,2019
9890003,98900,1,2,2,14,1,1,1,4,1,1, ,1,1,1,23, , , , , , ,2019
9890004,98900,1,2,2,10,2, , , , , , , ,1,2, , , , , , , ,2019
9920001,99200,1,1,5,43,1,1,2,3,1,1, , ,1,1,2,3,4, ,3,3, ,2019
9920002,99200,1,2,5,43,1,1,2,1, ,1, , , ,2, , , , , , , ,2019
9920003,99200,1,2,2,13,1,1,2,4, ,1, , ,1,1,2, , , , , , ,2019
9920004,99200,1,1,2,11,2, , , , ,1, , ,1,2, , , , , , , ,2019
9930001,99300,1,1,7,60,1,1,2,1,1,1, , , ,2, ,3, , ,3, , ,2019
9930002,99300,1,2,6,58,1,1,3,1,1,1, ,1,1,1,15,3, , ,3, , ,2019
9930005,99300,1,2,8,83,1,0, , , , , , , ,2, , , , , , , ,2019
9930101,99301,1,1,4,30,1,1,2,1,1,1,1,1,1,1,2,3, , ,3, , ,2019
9930102,99301,1,2,3,25,1,1,2,1,1,1,1,1,1,1,2,3, , ,3, , ,2019
9930201,99302,1,1,3,27,1,1,1,3,1,1,1,1,1,1,2,3, , ,3, , ,2019
9940001,99400,1,1,6,51,1,1,1,1, , , , , ,2, , , , , , , ,2019
9940002,99400,1,2,5,47,1,1,2,2, , , , , ,2, , , , , , , ,2019
9940003,99400,1,1,3,26,1,1,3,1, , , , , ,1,2, , , , , , ,2019
9940004,99400,1,2,3,24,1,1,3,1, , , , , ,1,15, , , , , , ,2019
9950001,99500,1,1,8,84,2, , , , , , , , ,2, , , , , , , ,2019
9950002,99500,1,2,8,84,1,0, , , , , , , ,2, , , , , , , ,2019
9960002,99600,1,2,5,43,1,1,1,1, , , , , ,1,16,3,2, ,3,3, ,2019
9990002,99900,1,2,7,62,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2019
10020001,100200,1,1,5,46,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2019
10020003,100200,1,2,2,18,1,1,1,3, , , ,2, ,1,2, , , , , , ,2019
10040001,100400,1,1,5,44,1,1,3,2, , , , , ,1,2,3, , ,3, , ,2019
10040002,100400,1,2,4,36,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2019
10040003,100400,1,2,1,9,1,1,2,1, , , , , ,2, , , , , , , ,2019
10050001,100500,1,1,6,56,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
10050002,100500,1,2,6,56,1,1,1,1, , , ,3,4,1,2,3, , ,3, , ,2019
10060001,100600,1,1,6,57,1,1,2,1, , , , , ,2, ,4, , ,3, , ,2019
10060002,100600,1,2,6,53,1,1,3,2, , , , , ,2, ,4, , ,3, , ,2019
10060004,100600,1,2,3,22,1,1,1,1,3,3, , , ,1,2,4, , ,3, , ,2019
10070001,100700,1,2,8,75,2, , , , , , , , ,2, , , , , , , ,2019
10080001,100800,1,2,3,28,1,1,1,2, , , , , ,1,15,3,2, ,3,3, ,2019
10090001,100900,1,1,5,47,1,1,1,1, , , , , ,1,12,4, , ,3, , ,2019
10090002,100900,1,2,5,45,1,1,3,1, , , , , ,1,12,4, , ,3, , ,2019
10100001,101000,1,1,6,56,1,1,3,1, , , , , ,1,12,4, , ,3, , ,2019
10110001,101100,1,2,7,61,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
10120001,101200,1,2,6,51,1,1,3,1, ,1, , , ,1,12,3,4,2,3,2,4,2019
10130002,101300,1,2,5,49,1,1,1,1, ,2, , , ,1,12,3,4,2,4,3,2,2019
10140001,101400,1,2,8,83,1,1,1,2, , , , , ,2, , , , , , , ,2019
10150001,101500,1,1,8,76,1,1,3,2, , , , , ,2, , , , , , , ,2019
10160001,101600,1,1,8,86,1,0, , , , , , , ,2, ,1, , ,1, , ,2019
10190001,101900,1,1,8,71,1,1,3,2, , , , , ,2, ,2, , ,3, , ,2019
10190002,101900,1,2,7,61,1,1,1,1, , , , , ,1,23,3, , ,3, , ,2019
10210001,102100,1,2,7,61,1,1,1,1, , , , , ,2, , , , , , , ,2019
10220001,102200,1,1,5,44,1,1,1,1, , , , , ,1,15,3,2, ,3,3, ,2019
10220002,102200,1,2,5,41,1,1,2,2, , , , , ,1,15,3, , ,3, , ,2019
10220003,102200,1,1,2,12,1,1,1,2, , , , , ,2, , , , , , , ,2019
10230001,102300,1,1,6,57,1,1,1,2, , , , , ,2, ,3, , ,3, , ,2019
10230002,102300,1,2,6,57,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
10230003,102300,1,1,3,20,1,1,2,1, , , , , ,1,23, , , , , , ,2019
10240001,102400,1,1,6,51,1,1,1,1, , ,1, , ,2, , , , , , , ,2019
10240002,102400,1,2,6,51,1,1,1,1, , , , , ,2, ,3,2, ,3,2, ,2019
10240003,102400,1,2,3,24,1,1,2,1, , , , , ,1,12, , , , , , ,2019
10240004,102400,1,2,3,20,1,1,1,3, , , , , ,2, , , , , , , ,2019
10250001,102500,1,1,6,53,1,1,1,2, , , ,3, ,1,12,3,2, ,3,3, ,2019
10250002,102500,1,2,5,47,1,1,3,2, , , , , ,1,2,3,2, ,4,3, ,2019
10260002,102600,1,2,7,65,1,1,3,1, , , , , ,2, , , , , , , ,2019
10270001,102700,1,1,8,71,1,1,2,1, , , , , ,1,16,3, , ,3, , ,2019
10270002,102700,1,2,8,71,1,1,2,1, , , , , ,2, , , , , , , ,2019
10280002,102800,1,2,6,59,1,1,2,1, , , , , ,2, ,4, , ,3, , ,2019
10290001,102900,1,2,7,64,1,1,2,1, , , ,2, ,1,12,3,4,2,3,4,2,2019
10300001,103000,1,1,6,56,1,1,2,1, ,2, , , ,1,12,4,3,2,3,4,2,2019
10310001,103100,1,1,8,74,1,1,1,1, , , , , ,2, , , , , , , ,2019
10310002,103100,1,2,8,76,1,1,3,2, , , , , ,2, , , , , , , ,2019
10320001,103200,1,1,6,56,1,1,2,2, , , , , ,2, , , , , , , ,2019
10320002,103200,1,2,5,43,1,1,3,2, , , , , ,1,23,3,2, ,3,3, ,2019
10320003,103200,1,1,4,31,1,1,1,1, , , , , ,1,23,3, , ,3, , ,2019
10320004,103200,1,1,3,25,1,1,2,3, , , , , ,1,2,3, , ,3, , ,2019
10320005,103200,1,2,8,89,1,1,3,2, , , , , ,2, , , , , , , ,2019
10330001,103300,1,1,6,52,1,1,3,1, , , , , ,2, , , , , , , ,2019
10330002,103300,1,2,5,48,1,1,3,2, , , , , ,2, , , , , , , ,2019
10350002,103500,1,2,5,48,1,1,2,1, ,2, , , ,1,12,4,3,2,3,4,2,2019
10360001,103600,1,1,6,51,1,1,2,6, , , , , ,2, , , , , , , ,2019
10360002,103600,1,2,5,48,1,1,1,1, , , , , ,1,23, , , , , , ,2019
10370001,103700,1,1,7,66,1,1,3,2, , , , , ,1,12, , , , , , ,2019
10370002,103700,1,2,7,65,1,1,3,1, , ,1, , ,1,12,3, , ,3, , ,2019
10380003,103800,1,1,6,53,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
10390001,103900,1,1,6,59,1,1,3,1, , , , , ,1,16,3, , ,3, , ,2019
10390002,103900,1,2,6,56,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2019
10400001,104000,1,2,7,66,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
10410001,104100,1,1,7,63,1,1,3,1,1,1,1, , ,2, ,3,1,4,3,1,3,2019
10410002,104100,1,2,7,63,1,1,3,1, , , , , ,2, , , , , , , ,2019
10410101,104101,1,1,3,29,1,1,2,1, , , , , ,1,2, , , , , , ,2019
10410102,104101,1,2,3,28,1,1,1,3, , , , , ,1,15, , , , , , ,2019
10420001,104200,1,2,8,81,1,0, , , , , , , ,2, , , , , , , ,2019
10430001,104300,2,1,8,87,2, , , , , , , , ,2, , , , , , , ,2019
10430002,104300,2,2,8,85,1,0, , , , , , , ,2, , , , , , , ,2019
10450001,104500,1,1,6,51,1,1,1,1, , , , , ,2, ,4,2, ,3,3, ,2019
10450002,104500,1,2,6,50,1,1,1,2, , , , , ,2, ,4,2,1,3,3,1,2019
10450003,104500,1,1,2,19,1,1,2,1, , , , , ,2, ,4, , ,3, , ,2019
10470001,104700,1,1,5,43,1,1,1,1, , , , , ,1,16,3, , ,3, , ,2019
10480001,104800,1,1,6,55,1,1,1,2, , , , , ,2, , , , , , , ,2019
10480002,104800,1,2,5,47,1,1,1,1, , , , , ,2, , , , , , , ,2019
10480003,104800,1,2,3,24,1,1,1,1, , , , , ,1,1, , , , , , ,2019
10480004,104800,1,1,3,20,1,1,1,1, , , , , ,1,12, , , , , , ,2019
10490001,104900,1,1,5,43,1,1,1,1, , , , , ,2, ,3,2, ,3,3, ,2019
10490002,104900,1,2,5,42,1,1,1,1, , , , , ,2, ,3,2, ,3,3, ,2019
10490003,104900,1,2,2,13,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
10490004,104900,1,2,2,10,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
10530001,105300,1,2,4,31,1,1,1,1, , , , , ,2, ,3,2, ,3,3, ,2019
10530002,105300,1,1,6,59,1,1,1,1, , , , , ,2, ,3,2, ,3,3, ,2019
10530003,105300,1,2,6,55,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
10540001,105400,1,1,4,37,1,1,3,1, , , , , ,2, ,3,2, ,3,3, ,2019
10540002,105400,1,2,4,35,1,1,1,1, , , , , ,1,15,4,3,3,3,4,3,2019
10550001,105500,1,1,5,45,1,1,2,2,1, , , ,1,2, ,3, , ,3, , ,2019
10550002,105500,1,2,4,39,1,1,2,1,1,1,1,1,1,1,12,3, , ,3, , ,2019
10550003,105500,1,1,2,15,1,1,2,1,1,1,1,1,1,1,15,3, , ,3, , ,2019
10550004,105500,1,1,2,13,1,1,2,1,1,1,1,1,1,1,2,3, , ,3, , ,2019
10550005,105500,1,2,1,9,1,1,2,1,1,1, ,1,1,1,12, , , , , , ,2019
10560001,105600,1,1,7,69,1,0, , , , , , , ,2, , , , , , , ,2019
10560002,105600,1,2,7,66,1,0, , , , , , , ,2, , , , , , , ,2019
10560003,105600,1,1,5,42,1,1,2,1,1,1, ,1,1,1,2,3, , ,3, , ,2019
10570001,105700,1,1,7,61,1,1,2,1,1, , ,1,1,2, ,3, , ,3, , ,2019
10570002,105700,1,2,6,56,1,1,2,1,1,1, ,1,1,1,12,3, , ,3, , ,2019
10570004,105700,1,2,3,28,1,1,2,2,1,1,1,1,1,1,12,3,2, ,3,3, ,2019
10580001,105800,1,1,7,60,1,1,3,1,1,1, ,1,1,1,12,3, , ,3, , ,2019
10580002,105800,1,2,6,52,1,1,3,2,1,1,1,1,1,1,12,3, , ,3, , ,2019
10580003,105800,1,1,3,24,1,1,3,3,1,1,1,1,1,1,12,3, , ,3, , ,2019
10580004,105800,1,1,3,23,1,1,3,1,1,1,1,1,1,1,16,3, , ,3, , ,2019
10590001,105900,1,1,7,61,1,1,2,1,1,1, ,1,1,2, ,3, , ,3, , ,2019
10590002,105900,1,2,7,61,1,1,2,1,1,1, ,1,1,2, ,3, , ,3, , ,2019
10600001,106000,1,1,7,64,1,1,2,1,1,1,1,1,1,1,12,3, , ,3, , ,2019
10600002,106000,1,2,7,61,1,1,2,1,1,1,1,1,1,1,12,3, , ,3, , ,2019
10610001,106100,1,1,8,79,1,1,1,1, , , , , ,2, , , , , , , ,2019
10610002,106100,1,2,8,73,2, , , , , , , , ,2, , , , , , , ,2019
10620001,106200,1,1,8,71,1,1,2,1, , , , , ,2, , , , , , , ,2019
10620002,106200,1,2,8,70,1,1,3,2, , , , , ,2, , , , , , , ,2019
10630001,106300,1,1,7,69,1,1,1,1, , , , , ,2, , , , , , , ,2019
10630002,106300,1,2,7,65,1,1,1,1, , , , , ,1,16, , , , , , ,2019
10650001,106500,1,1,5,42,1,1,3,1, , ,2, , ,2, ,4, , ,3, , ,2019
10650002,106500,1,2,5,42,1,1,3,1, , ,1, , ,2, ,4, , ,3, , ,2019
10650003,106500,1,2,2,10,2, , , , , , , , ,2, , , , , , , ,2019
10650004,106500,1,1,1,7,2, , , , , , , , ,2, , , , , , , ,2019
10660001,106600,1,1,5,42,1,1,2,1, , , , , ,2, ,4, , ,2, , ,2019
10660002,106600,1,2,5,41,1,1,2,1, , , , , ,2, ,4, , ,3, , ,2019
10660003,106600,1,2,2,10,2, , , , , , , , ,2, , , , , , , ,2019
10670001,106700,1,1,7,60,1,1,1,1, , , , , ,2, ,1,3, ,1,3, ,2019
10670002,106700,1,2,7,63,1,1,2,1, , , , , ,2, ,1, , ,1, , ,2019
10670003,106700,1,2,3,27,1,1,1,1, ,1, ,1, ,1,15,3,1, ,3,1, ,2019
10670004,106700,1,2,3,25,1,1,1,1, , , ,2, ,1,15,1, , ,1, , ,2019
10670005,106700,1,1,3,23,1,1,1,1, , ,5, , ,1,1, , , , , , ,2019
10680001,106800,1,1,5,43,1,1,3,1,1, ,1, , ,2, ,4, , ,3, , ,2019
10680002,106800,1,2,5,43,1,1,3,1,1, ,1, , ,2, ,4, , ,3, , ,2019
10680003,106800,1,1,2,13,1,1,3,1,1, ,1,1, ,2, , , , , , , ,2019
10680004,106800,1,2,2,11,2, , , ,1, ,1, , ,2, , , , , , , ,2019
10690002,106900,1,2,5,43,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
10690003,106900,1,1,2,15,1,0, , , , , , , ,2, , , , , , , ,2019
10690004,106900,1,1,2,13,1,0, , , , , , , ,2, , , , , , , ,2019
10700001,107000,1,1,8,84,1,1,2,1, , , , , ,2, , , , , , , ,2019
10700002,107000,1,2,8,82,1,0, , , , , , , ,2, , , , , , , ,2019
10710001,107100,1,1,8,75,1,0, , , , , , , ,2, , , , , , , ,2019
10720003,107200,1,2,4,38,1,1,1,1, ,2, , , ,2, , , , , , , ,2019
10730001,107300,1,1,4,37,1,1,2,1, , , , , ,2, ,4, , ,3, , ,2019
10730002,107300,1,2,4,36,1,1,2,1, , , , , ,2, ,4, , ,3, , ,2019
10730003,107300,1,1,1,7,2, , , , , , , , ,2, , , , , , , ,2019
10740001,107400,1,1,5,44,1,1,2,1, , ,1, , ,2, ,4, , ,3, , ,2019
10740002,107400,1,2,5,44,1,1,2,1, , , , , ,2, ,4, , ,3, , ,2019
10740003,107400,1,1,1,9,2, , , , , , , , ,2, , , , , , , ,2019
10750001,107500,1,1,6,53,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
10750002,107500,1,2,6,51,1,1,2,6, , , , , ,2, ,3, , ,3, , ,2019
10750003,107500,1,2,3,24,1,1,1,1, , , , , ,1,15, , , , , , ,2019
10750004,107500,1,1,3,21,1,1,2,1, , , , , ,2, ,4, , ,3, , ,2019
10760001,107600,1,1,5,47,1,1,1,1, , , , , ,1,12,3,2, ,3,3, ,2019
