pid,hid,area_siz,gender,age_gr,age,mob_use,mob_num,mob_csp,mob_dev,c01_gr,c02_gr,c03_gr,c04_gr,c05_gr,sns_use,freq_sns1,news_med1,news_med2,news_med3,news_plat1,news_plat2,news_plat3,year
12320001,123200,1,1,5,44,1,1,1,3, , , , , ,2, ,1,3, ,1,3, ,2018
12320002,123200,1,2,5,40,1,1,3,1, , , , , ,2, , , , , , , ,2018
12330001,123300,1,1,7,60,1,1,3,1, , , , , ,1,16,4, , ,3, , ,2018
12340001,123400,1,1,6,59,1,1,3,1, , , , , ,2, ,1,3, ,1,3, ,2018
12340002,123400,1,2,6,59,1,1,2,1, , , , , ,2, , , , , , , ,2018
12340003,123400,1,1,4,35,1,1,3,3, , , ,2, ,1,2,3, , ,3, , ,2018
12350002,123500,1,2,5,48,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
12360001,123600,1,1,7,63,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2018
12360002,123600,1,2,7,61,1,1,3,1, , , , , ,1,16,3, , ,3, , ,2018
12370002,123700,1,2,5,40,1,1,2,1, , , , , ,1,2, , , , , , ,2018
12380001,123800,1,1,4,37,1,1,1,1, ,3, , , ,1,2,2,3, ,3,3, ,2018
12380002,123800,1,2,4,38,1,1,1,1, , , ,2, ,1,2, , , , , , ,2018
12390001,123900,1,1,7,66,1,1,2,3, , , , , ,2, ,3, , ,3, , ,2018
12400001,124000,1,1,7,64,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
12400002,124000,1,2,7,61,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
12400004,124000,1,1,4,35,1,1,2,3, , , ,3,5,1,2, , , , , , ,2018
12420001,124200,1,1,5,41,1,1,3,1,1,1, ,1,1,2, ,3, , ,3, , ,2018
12420002,124200,1,2,5,42,1,1,3,1,1, , ,1,1,2, ,3, , ,3, , ,2018
12420003,124200,1,1,2,11,1,1,3,2, ,1, ,1,1,2, , , , , , , ,2018
12440002,124400,1,2,6,55,1,1,1,2,1, , ,1,1,2, ,3, , ,3, , ,2018
12450001,124500,1,1,5,46,1,1,1,1,1, , ,1,1,2, ,3, , ,3, , ,2018
12450002,124500,1,2,5,46,1,1,1,1,1,1, ,1,1,2, ,3, , ,3, , ,2018
12450003,124500,1,1,2,16,1,1,1,2,1,1, ,1,1,2, ,3, , ,3, , ,2018
12460001,124600,1,1,5,49,1,1,1,1, , , , , ,2, ,3,1, ,3,1, ,2018
12460002,124600,1,2,5,49,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
12460003,124600,1,2,3,21,1,1,1,3, , , , , ,1,15,2,3, ,2,3, ,2018
12460005,124600,1,1,2,13,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
12470001,124700,1,1,5,46,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
12470002,124700,1,2,5,44,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
12470003,124700,1,1,2,16,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
12470004,124700,1,1,2,13,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
12480001,124800,1,1,6,50,1,1,1,1,1, , , ,1,2, ,3,3, ,3,2, ,2018
12480002,124800,1,2,5,49,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
12490001,124900,1,1,6,55,1,1,3,1, , , , , ,2, , , , , , , ,2018
12490002,124900,1,2,6,51,1,1,1,1, , , , , ,1,16, , , , , , ,2018
12490003,124900,1,1,3,23,1,1,1,1, , , ,2, ,1,2, , , , , , ,2018
12490005,124900,1,2,2,15,1,1,1,1, , , , , ,1,2, , , , , , ,2018
12500001,125000,1,1,6,56,1,1,2,1, , , , , ,2, ,1,4, ,1,3, ,2018
12500002,125000,1,2,6,55,1,1,3,1, , , , , ,2, , , , , , , ,2018
12500003,125000,1,1,3,27,1,1,3,1, , ,2,1, ,1,2,2, , ,3, , ,2018
12500004,125000,1,2,3,22,1,1,3,1, , , , , ,2, , , , , , , ,2018
12510001,125100,1,1,6,52,1,1,1,1, , , , , ,1,16,2,3,1,2,3,1,2018
12510002,125100,1,2,6,51,1,1,1,4, , , , , ,1,12,2,3, ,3,3, ,2018
12510004,125100,1,1,3,23,1,1,1,3, , , , , ,1,2,4,3,2,3,4,3,2018
12520001,125200,1,1,7,60,1,1,1,1, , , , , ,2, , , , , , , ,2018
12520002,125200,1,2,6,54,1,1,2,1, , , , , ,1,16, , , , , , ,2018
12520003,125200,1,2,3,29,1,1,2,1, , , , , ,1,2, , , , , , ,2018
12520004,125200,1,2,3,27,1,1,3,1, , , , , ,1,2, , , , , , ,2018
12550001,125500,1,2,8,78,1,0, , , , , , , ,2, , , , , , , ,2018
12560001,125600,1,2,4,36,1,1,1,1, , , , , ,1,12,3,2, ,3,3, ,2018
12560002,125600,1,1,4,37,1,1,2,3, , , , , ,1,16,3,2,4,3,2,4,2018
12570001,125700,1,1,7,61,1,1,3,1, , , , ,7,2, , , , , , , ,2018
12570002,125700,1,2,6,58,1,1,3,1, , , , , ,2, , , , , , , ,2018
12570003,125700,1,1,4,30,1,1,3,3, , , ,2,1,1,15, , , , , , ,2018
12570004,125700,1,2,3,28,1,1,1,3,1,1, ,5, ,1,15, , , , , , ,2018
12580001,125800,1,1,8,73,1,1,3,1, , , , , ,2, ,1, , ,1, , ,2018
12580002,125800,1,2,7,69,1,1,3,1, , , , , ,2, , , , , , , ,2018
12590001,125900,1,2,6,54,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
12590002,125900,1,1,4,30,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
12590003,125900,1,2,3,27,1,1,2,1, , , , , ,1,17,4, , ,3, , ,2018
12610001,126100,1,2,6,50,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2018
12610002,126100,1,2,3,20,1,1,3,2, , , , , ,1,2,3, , ,3, , ,2018
12610003,126100,1,1,2,19,1,1,3,2, , , , ,2,2, ,2,3, ,3,3, ,2018
12620001,126200,1,1,6,58,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
12620002,126200,1,2,6,54,1,1,2,1, , ,2, , ,2, ,3, , ,3, , ,2018
12620003,126200,1,2,3,27,1,1,1,1, , , , , ,1,2,4,2, ,3,3, ,2018
12620004,126200,1,2,3,24,1,1,1,1, , ,3,3, ,1,2,3,2, ,3,3, ,2018
12630003,126300,1,1,3,27,1,1,2,3, , , , , ,1,17,3,2,4,4,2,4,2018
12640001,126400,1,2,7,61,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
12650001,126500,1,1,6,54,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
12650002,126500,1,2,6,54,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
12650003,126500,1,2,2,11,1,1,1,1, , , , , ,2, , , , , , , ,2018
12660001,126600,1,2,7,69,1,0, , , , , , , ,2, ,2,1,2,3,1,2,2018
12660002,126600,1,2,5,43,1,1,3,1,3, , , , ,1,2,3,2,1,3,3,1,2018
12670003,126700,1,1,3,22,1,1,1,1,1,1, ,1, ,1,1,3,3, ,3,4, ,2018
12680001,126800,1,1,6,55,1,1,1,1, , , , , ,1,1,2,1, ,3,1, ,2018
12680002,126800,1,2,5,49,1,1,3,2, , , , , ,1,12, , , , , , ,2018
12680003,126800,1,1,3,23,1,1,1,1, , , , , ,1,1, , , , , , ,2018
12680004,126800,1,1,3,20,1,1,1,1, , , , , ,1,2, , , , , , ,2018
12690001,126900,1,1,8,79,1,1,3,2, , , , , ,2, ,1,3, ,1,3, ,2018
12690002,126900,1,2,8,75,1,1,4,1, , , , , ,2, ,1,3, ,1,3, ,2018
12690003,126900,1,1,6,55,1,1,2,1, , , , , ,2, ,1,3, ,1,3, ,2018
12690004,126900,1,2,5,48,1,1,3,1, , , , , ,1,12, , , , , , ,2018
12700001,127000,1,1,6,58,1,1,2,1, , , , , ,2, , , , , , , ,2018
12700002,127000,1,2,6,56,1,1,2,1, , , , , ,2, , , , , , , ,2018
12700003,127000,1,2,4,30,1,1,2,3, , , ,4, ,1,15, , , , , , ,2018
12700004,127000,1,2,4,30,1,1,1,3, , , , , ,1,15,4, , ,3, , ,2018
12720002,127200,1,2,7,61,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
12720003,127200,1,1,4,35,1,1,2,2, , , , , ,2, ,2,4, ,3,3, ,2018
12720004,127200,1,1,4,33,1,1,1,3, , , , , ,1,15,4,3,2,3,4,3,2018
12730001,127300,1,2,5,49,1,1,1,1, , , , , ,2, , , , , , , ,2018
12740001,127400,1,1,8,75,1,1,2,2, , , , , ,2, , , , , , , ,2018
12740002,127400,1,2,8,71,1,1,1,1, , , , , ,2, , , , , , , ,2018
12760001,127600,1,1,5,49,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
12760002,127600,1,2,5,45,1,1,2,1, , ,1, , ,1,2,4,2,3,3,3,3,2018
12760003,127600,1,1,2,12,1,1,2,1, , , , , ,2, ,2,4, ,3,3, ,2018
12760004,127600,1,2,1,8,2,0, , , , , , , ,2, , , , , , , ,2018
12770001,127700,1,2,8,77,1,1,1,1, , , , , ,2, , , , , , , ,2018
12780002,127800,1,2,5,49,1,1,2,1, , , ,2, ,1,12,3,4,2,3,3,3,2018
12780003,127800,1,1,2,17,1,1,1,3, , , , , ,1,2, , , , , , ,2018
12780004,127800,1,2,8,79,1,1,3,2, , , , , ,2, , , , , , , ,2018
12790002,127900,1,2,5,48,1,1,4,7, , , , , ,2, ,3, , ,3, , ,2018
12800002,128000,1,2,5,48,1,1,3,2, , , , , ,1,15, , , , , , ,2018
12800003,128000,1,2,2,12,1,1,1,1, , , , , ,1,15, , , , , , ,2018
12810001,128100,1,1,5,41,1,1,2,1, , , , , ,1,2,2,3, ,3,3, ,2018
12810002,128100,1,2,4,39,1,1,1,1, , ,2, , ,1,15, , , , , , ,2018
12810003,128100,1,1,2,11,1,1,1,1, , , , , ,1,15, , , , , , ,2018
12810004,128100,1,2,1,8,1,0, , , , , , , ,2, , , , , , , ,2018
12820001,128200,1,1,5,45,1,1,3,1, , , , , ,1,1,2,3, ,2,3, ,2018
12830001,128300,1,1,4,39,1,1,2,1, , , , , ,2, ,2, , ,3, , ,2018
12830002,128300,1,2,4,36,1,1,2,1, , , , , ,1,15, , , , , , ,2018
12830003,128300,1,1,2,12,1,1,2,1, ,1,1,1,1,1,15, , , , , , ,2018
12830004,128300,1,2,1,7,1,1,2,1, , , , , ,2, , , , , , , ,2018
12840002,128400,1,2,4,38,1,1,1,1, ,1,1,1, ,2, ,1,2, ,1,3, ,2018
12840003,128400,1,1,2,14,1,1,1,1, ,1, ,1,1,1,15,2,3, ,3,3, ,2018
12850001,128500,1,1,5,47,1,1,2,1,1,1,1,1, ,2, ,2,3, ,3,3, ,2018
12850002,128500,1,2,5,44,1,1,2,2, ,1,1,1, ,2, ,3, , ,3, , ,2018
12860001,128600,1,1,5,47,1,1,2,1, , , , , ,2, ,4, , ,3, , ,2018
12860002,128600,1,2,5,44,1,1,2,1, , , , , ,1,2,2,4, ,3,3, ,2018
12860003,128600,1,2,2,18,1,1,2,1, , , ,1, ,1,15, , , , , , ,2018
12860004,128600,1,1,2,13,1,1,2,1, , , , , ,1,15, , , , , , ,2018
12870001,128700,1,2,7,62,1,1,1,1, , , , , ,2, , , , , , , ,2018
12870002,128700,1,2,4,33,1,1,3,3, , , ,3, ,1,2, , , , , , ,2018
12880001,128800,1,1,5,45,1,1,1,1, , , , , ,2, , , , , , , ,2018
12880002,128800,1,2,5,43,1,1,1,1, , , , , ,1,15, , , , , , ,2018
12880003,128800,1,1,2,13,1,1,3,2, , , ,1,1,1,15, , , , , , ,2018
12900001,129000,1,1,6,54,1,1,1,1, , , , , ,1,16,3, , ,3, , ,2018
12900002,129000,1,2,6,56,1,1,1,1, ,1, , , ,1,12,3, , ,3, , ,2018
12900003,129000,1,1,3,26,1,1,1,3, ,1,1,2,1,1,1,2,3, ,3,3, ,2018
12910001,129100,1,1,7,60,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
12910002,129100,1,2,6,59,1,1,2,1, , , , , ,2, ,1, , ,1, , ,2018
12910003,129100,1,1,4,31,1,1,2,1,1,1,3,1,1,1,2,2,3,4,3,3,3,2018
12910004,129100,1,1,3,27,1,1,2,2, ,3, , ,8,2, ,2,3,4,2,3,3,2018
12930001,129300,1,1,6,59,1,1,3,2, ,1, , ,1,1,16,3, , ,3, , ,2018
12930002,129300,1,2,6,58,1,1,3,2, , , , , ,1,12,3, , ,3, , ,2018
12960001,129600,1,1,7,64,1,1,2,1, , , , , ,2, , , , , , , ,2018
12960002,129600,1,2,6,59,1,1,2,1, , , , , ,2, , , , , , , ,2018
12970002,129700,1,1,3,27,1,1,2,3, , , , , ,1,15,3, , ,3, , ,2018
12970003,129700,1,1,4,30,1,1,2,1, , , , , ,1,16,3, , ,3, , ,2018
12980001,129800,1,1,5,41,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2018
12980002,129800,1,2,4,38,1,1,2,1, , , , , ,1,2, , , , , , ,2018
12990001,129900,1,1,7,61,1,1,3,2, , , , , ,1,16,1,2,3,1,3,3,2018
12990002,129900,1,2,6,57,1,1,3,2, , , , , ,1,16,3, , ,3, , ,2018
12990005,129900,1,2,2,18,1,1,3,3, , , ,1, ,1,12, , , , , , ,2018
13000001,130000,1,2,8,73,1,1,2,1, , , , , ,1,2, , , , , , ,2018
13000002,130000,1,1,4,37,1,1,1,3, , , , , ,1,16,3, , ,3, , ,2018
13010004,130100,1,1,3,25,1,1,1,1, , , , , ,1,12, , , , , , ,2018
13010005,130100,1,2,7,69,1,1,2,1, , , , , ,2, , , , , , , ,2018
13040001,130400,1,1,8,74,1,1,1,2, , , , , ,2, ,1,3, ,1,3, ,2018
13040002,130400,1,2,7,69,1,1,4,6, , , , , ,2, ,1, , ,1, , ,2018
13050001,130500,1,1,6,50,1,1,2,1, , , , , ,1,15,2,3, ,3,3, ,2018
13050002,130500,1,2,5,40,1,1,3,3, , , , , ,1,15,2,3, ,3,3, ,2018
13060001,130600,1,2,5,45,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
13060002,130600,1,2,3,23,1,1,2,1,1, , ,1, ,1,12,3, , ,3, , ,2018
13060003,130600,1,1,3,21,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2018
13070001,130700,1,1,5,43,1,1,1,2, , , ,1, ,2, ,3, , ,3, , ,2018
13070002,130700,1,2,4,36,1,1,1,1,1, , , , ,2, ,3, , ,3, , ,2018
13080001,130800,1,1,6,56,1,1,2,2, , , , , ,2, ,3, , ,3, , ,2018
13080002,130800,1,1,3,27,1,1,2,2, , , , , ,1,12,3, , ,3, , ,2018
13090001,130900,1,1,8,78,1,0, , , , , , , ,2, , , , , , , ,2018
13090002,130900,1,2,8,71,1,0, , , , , , , ,2, , , , , , , ,2018
13100001,131000,1,2,8,74,1,0, , , , , , , ,2, , , , , , , ,2018
13110001,131100,1,2,7,60,1,0, , , , , , , ,2, , , , , , , ,2018
13130001,131300,1,1,8,70,1,0, , , , , , , ,2, , , , , , , ,2018
13130002,131300,1,2,7,65,1,0, , , , , , , ,2, , , , , , , ,2018
13140001,131400,1,2,8,84,1,0, , , , , , , ,2, , , , , , , ,2018
13150001,131500,1,1,5,45,1,1,1,1,1, , , , ,2, ,3, , ,3, , ,2018
13150002,131500,1,2,5,45,1,1,1,1,1, , , , ,2, ,3, , ,3, , ,2018
13150003,131500,1,2,8,72,1,0, , , , , , , ,2, , , , , , , ,2018
13150004,131500,1,2,3,20,1,1,3,2,1, , ,1, ,1,12,3, , ,3, , ,2018
13160001,131600,1,2,7,66,1,1,1,1, , , , , ,2, , , , , , , ,2018
13160004,131600,1,2,4,38,1,1,1,1, , , ,3, ,1,16,4, , ,3, , ,2018
13170001,131700,1,1,6,57,1,1,1,1, , , , , ,1,2,4, , ,3, , ,2018
13170002,131700,1,2,6,59,1,1,1,1, , , , , ,2, ,4, , ,3, , ,2018
13180001,131800,1,1,5,49,1,1,3,1, , , , , ,1,12, , , , , , ,2018
13180002,131800,1,2,5,46,1,1,3,1, , , , , ,2, , , , , , , ,2018
13190001,131900,1,1,6,52,1,1,2,1, , , , , ,1,2,4, , ,3, , ,2018
13190002,131900,1,2,6,52,1,1,3,1, , , , , ,1,2,4, , ,3, , ,2018
13190003,131900,1,1,3,25,1,1,1,3, , ,3, , ,1,2,4, , ,3, , ,2018
13190004,131900,1,1,3,23,1,1,1,1, , , , ,5,2, ,4, , ,3, , ,2018
13200002,132000,1,2,5,45,1,1,3,2, , , , , ,1,2,4, , ,3, , ,2018
13210001,132100,1,1,8,80,1,0, , , , , , , ,2, , , , , , , ,2018
13210002,132100,1,2,8,77,1,0, , , , , , , ,2, , , , , , , ,2018
13220001,132200,1,2,6,52,1,1,2,1, , , , , ,1,12, , , , , , ,2018
13220002,132200,1,2,4,32,1,1,2,1, , , , , ,1,12, , , , , , ,2018
13230001,132300,1,1,8,72,1,1,1,2, , , , , ,2, , , , , , , ,2018
13230002,132300,1,2,7,66,1,1,1,1, , , , , ,2, , , , , , , ,2018
13240001,132400,1,2,8,85,1,0, , , , , , , ,2, , , , , , , ,2018
13250001,132500,1,2,6,54,1,1,1,1, , , , , ,1,12, , , , , , ,2018
13260001,132600,1,1,8,80,1,0, , , , , , , ,2, , , , , , , ,2018
13270001,132700,1,2,8,84,1,0, , , , , , , ,2, , , , , , , ,2018
13290001,132900,1,1,4,34,1,1,2,1, , , , , ,1,12, , , , , , ,2018
13290002,132900,1,2,4,34,1,1,2,1, , , , , ,1,12, , , , , , ,2018
13290003,132900,1,2,2,13,1,1,2,1, , , , , ,1,12, , , , , , ,2018
13340001,133400,1,1,6,58,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2018
13340002,133400,1,2,6,57,1,1,3,2, , , , , ,2, , , , , , , ,2018
13340003,133400,1,2,3,21,1,1,1,1, , , , , ,2, , , , , , , ,2018
13350001,133500,1,2,7,66,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2018
13350002,133500,1,1,5,43,1,1,3,2, , , , , ,2, , , , , , , ,2018
13360001,133600,1,1,8,84,1,1,4,2, , , , , ,2, ,3, , ,3, , ,2018
13360002,133600,1,2,8,81,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2018
13380001,133800,1,2,8,83,1,0, , , , , , , ,2, , , , , , , ,2018
13400001,134000,1,2,7,63,1,1,3,1, , , , , ,2, , , , , , , ,2018
13410001,134100,1,2,7,63,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
13410002,134100,1,1,4,36,1,1,1,1, , , , , ,1,15,3, , ,3, , ,2018
13420001,134200,1,2,8,77,1,0, , , , , , , ,2, , , , , , , ,2018
13430002,134300,1,2,6,58,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2018
13440001,134400,1,1,7,61,1,1,1,1, , , , , ,1,1,1, , ,1, , ,2018
13440002,134400,1,2,6,54,1,1,3,2, , , , , ,2, , , , , , , ,2018
13440003,134400,1,1,3,29,1,1,1,1, , , , , ,1,1, , , , , , ,2018
13440004,134400,1,2,3,25,1,1,1,1, , , , , ,1,1, , , , , , ,2018
13450001,134500,1,1,5,48,1,1,1,1, , , , , ,1,1,1, , ,1, , ,2018
13450002,134500,1,2,5,48,1,1,1,1, , , , , ,1,12, , , , , , ,2018
13450003,134500,1,1,3,21,1,1,1,1, , , , , ,1,1, , , , , , ,2018
13460001,134600,1,1,5,49,1,1,3,2, , , , , ,1,1, , , , , , ,2018
13460002,134600,1,2,5,46,1,1,3,2, , , , , ,1,12, , , , , , ,2018
13470001,134700,1,1,6,53,1,1,1,1, , , , , ,1,15,1,3, ,1,3, ,2018
13480001,134800,1,1,4,32,1,1,2,3, , , , , ,1,1, , , , , , ,2018
13480002,134800,1,2,6,57,1,1,2,2, , , , , ,2, , , , , , , ,2018
13490003,134900,1,1,5,42,1,1,1,1, , , ,2, ,1,15,1,3,2,1,3,3,2018
13490004,134900,1,2,5,42,1,1,1,2, , , , , ,1,2,1,3, ,1,2, ,2018
13490005,134900,1,1,3,25,1,1,3,2,1,1,1, , ,1,2,3,2, ,3,3, ,2018
13490006,134900,1,1,3,24,1,1,2,2,1,1, , ,1,1,2,3,2, ,3,3, ,2018
13490007,134900,1,1,2,13,1,1,1,1, , , ,1,2,1,16,2,3, ,3,2, ,2018
13490008,134900,1,1,1,8,1,1,1,2, , , , , ,1,12, , , , , , ,2018
13500001,135000,2,1,6,50,1,1,1,1, , , ,2, ,1,2,3,2, ,3,3, ,2018
13500002,135000,2,2,5,47,1,1,1,1, , , , , ,2, ,3,2,1,3,3,1,2018
13500004,135000,2,2,3,20,1,1,1,1, , , ,3, ,1,1,1,2,3,1,3,3,2018
13500005,135000,2,1,2,18,1,1,1,3, , , ,2, ,1,1,1,3,2,1,3,3,2018
13510002,135100,2,2,6,57,1,1,1,1, , , , , ,1,12,3,3, ,3,2, ,2018
13510003,135100,2,1,5,48,1,1,1,1, ,1, ,2, ,1,2,3,2, ,3,3, ,2018
13510004,135100,2,1,5,48,1,1,1,1,1, ,3,2,1,1,2,3,2, ,3,3, ,2018
13520001,135200,1,1,8,76,1,0, , , , , , , ,2, , , , , , , ,2018
13520002,135200,1,2,7,68,1,0, , , , , , , ,2, , , , , , , ,2018
13530001,135300,1,1,8,85,1,0, , , , , , , ,2, , , , , , , ,2018
13530002,135300,1,2,8,79,1,0, , , , , , , ,2, , , , , , , ,2018
13540002,135400,1,2,5,40,1,1,1,1, , , , , ,2, , , , , , , ,2018
13550001,135500,1,2,6,55,1,1,2,3, , , , , ,1,16, , , , , , ,2018
13560001,135600,1,1,5,49,1,1,1,1, , , , , ,2, ,4,3, ,3,3, ,2018
13560002,135600,1,2,5,46,1,1,1,1, , , , , ,2, , , , , , , ,2018
13560003,135600,1,1,2,14,1,1,1,1, , , , , ,1,2, , , , , , ,2018
13560005,135600,1,2,8,79,1,1,1,1, , , , , ,2, , , , , , , ,2018
13570001,135700,1,1,8,71,1,1,2,2, , , , , ,2, , , , , , , ,2018
13570002,135700,1,2,7,68,1,1,2,2, , , , , ,2, , , , , , , ,2018
13580001,135800,1,1,6,52,1,1,1,1, , , , , ,2, ,2,3, ,3,2, ,2018
13580002,135800,1,2,5,49,1,1,3,2, , , , , ,1,16, , , , , , ,2018
13580003,135800,1,1,3,20,1,1,1,1, , , , , ,2, , , , , , , ,2018
13580004,135800,1,2,2,15,1,1,1,3, , , , , ,1,1, , , , , , ,2018
13590001,135900,1,1,6,55,1,1,3,2, , , , , ,1,2, , , , , , ,2018
13590002,135900,1,2,6,53,1,1,1,1, , , , , ,1,16, , , , , , ,2018
13590003,135900,1,2,3,24,1,1,1,3, ,3, ,3, ,1,15, , , , , , ,2018
13600001,136000,1,1,6,53,1,1,1,1, , , , , ,2, , , , , , , ,2018
13600002,136000,1,2,5,46,1,1,1,1, , , , , ,2, , , , , , , ,2018
13600003,136000,1,2,2,19,1,0, , , , , , , ,2, ,2, , ,3, , ,2018
13600004,136000,1,2,2,17,1,1,1,1, , , , , ,1,15, , , , , , ,2018
13610001,136100,1,1,5,43,1,1,1,1, , , , , ,1,12,3, , ,2, , ,2018
13610002,136100,1,2,5,40,1,1,2,3, ,1,1,1,2,1,2,3,2, ,3,3, ,2018
13620002,136200,2,2,5,42,1,1,2,1,1,1,1,2,1,1,2,3,2,1,3,3,1,2018
13630001,136300,1,1,5,44,1,1,1,1,1,2, ,3,1,1,2,3,2,1,3,3,1,2018
13630002,136300,1,2,5,44,1,1,1,1, , , , , ,1,3,3, , ,3, , ,2018
13640001,136400,1,1,8,83,1,1,1,1, , , , , ,2, , , , , , , ,2018
13640002,136400,1,2,8,84,1,1,1,1, , , , , ,2, , , , , , , ,2018
13660001,136600,1,1,6,57,1,1,1,1, , , , , ,2, ,3,2, ,3,3, ,2018
13660002,136600,1,2,5,46,1,1,1,1, , , ,2, ,2, ,2,4, ,3,3, ,2018
13660003,136600,1,2,3,21,1,1,1,3, ,3, , , ,1,15,3,4, ,3,4, ,2018
13660004,136600,1,2,2,18,1,1,1,3, , , , , ,1,15,4,3, ,3,4, ,2018
13690001,136900,1,1,5,44,1,1,1,2, , , , , ,1,12,3, , ,3, , ,2018
13700001,137000,1,1,6,56,1,0, , , , , , , ,2, , , , , , , ,2018
13700002,137000,1,2,6,52,1,1,3,1, , , , , ,2, , , , , , , ,2018
13700003,137000,1,2,3,25,1,1,3,1, , , , , ,2, , , , , , , ,2018
13700004,137000,1,1,3,23,1,1,3,1, , , , , ,1,2, , , , , , ,2018
13710001,137100,1,2,8,81,1,0, , , , , , , ,2, ,1, , ,1, , ,2018
13720001,137200,1,1,6,50,1,1,1,1, , , , , ,1,12, , , , , , ,2018
13720002,137200,1,2,5,45,1,1,1,1, , , , , ,1,12, , , , , , ,2018
13720003,137200,1,2,2,12,1,1,2,1, , , , , ,1,2, , , , , , ,2018
13720004,137200,1,2,2,12,1,1,2,1, , , , , ,1,2, , , , , , ,2018
13740001,137400,1,2,8,84,1,0, , , , , , , ,2, , , , , , , ,2018
13750001,137500,1,1,8,77,1,0, , , , , , , ,2, , , , , , , ,2018
13750002,137500,1,2,8,75,1,0, , , , , , , ,2, , , , , , , ,2018
13760001,137600,1,1,8,77,1,0, , , , , , , ,2, , , , , , , ,2018
13760002,137600,1,2,8,73,1,1,1,1, , , , , ,2, , , , , , , ,2018
13760003,137600,1,1,2,19,1,1,2,2, , , ,3, ,1,2, , , , , , ,2018
13770001,137700,1,1,6,51,1,1,1,1, , , , , ,2, ,4, , ,3, , ,2018
13770002,137700,1,2,5,40,1,1,1,1, , , , , ,2, ,4, , ,3, , ,2018
13770003,137700,1,2,2,15,1,1,3,2, , , , , ,1,2, , , , , , ,2018
13770004,137700,1,1,2,12,1,1,1,1, , , , , ,2, , , , , , , ,2018
13780001,137800,2,1,6,53,1,1,2,2, , , , , ,2, , , , , , , ,2018
13780002,137800,2,2,5,46,1,1,3,2, , , , , ,2, , , , , , , ,2018
13780005,137800,2,2,2,15,1,1,2,2, , , , , ,1,15, , , , , , ,2018
13780006,137800,2,2,1,8,1,1,2,2, , , , , ,2, , , , , , , ,2018
13790001,137900,2,1,7,64,1,1,3,2, , , , , ,2, , , , , , , ,2018
13800002,138000,1,2,8,75,1,1,1,1, , , , , ,2, , , , , , , ,2018
13810003,138100,2,1,4,30,1,1,2,2, , , ,2, ,2, , , , , , , ,2018
13820001,138200,1,1,7,66,1,1,3,2, , , , , ,2, , , , , , , ,2018
13820002,138200,1,2,7,66,1,1,1,1, , , , , ,2, , , , , , , ,2018
13820003,138200,1,1,4,38,1,1,1,1, , , , , ,1,16, , , , , , ,2018
13820004,138200,1,1,3,21,1,1,2,1, , , ,3, ,1,2, , , , , , ,2018
13830001,138300,1,1,8,70,1,1,1,1, , , , , ,2, , , , , , , ,2018
13830002,138300,1,2,7,68,1,1,1,1, , , , , ,2, , , , , , , ,2018
13830003,138300,1,1,5,41,1,1,3,2, , , , , ,2, , , , , , , ,2018
13830004,138300,1,2,5,41,1,1,3,2, , , , , ,2, , , , , , , ,2018
13840001,138400,1,1,6,57,1,1,3,2, , , , , ,1,12, , , , , , ,2018
13840002,138400,1,2,5,49,1,1,3,2, , , , , ,1,12, , , , , , ,2018
13840003,138400,1,1,3,24,1,1,3,2, , , ,3, ,1,2, , , , , , ,2018
13840004,138400,1,2,2,12,1,1,3,2, , , , , ,1,15, , , , , , ,2018
13850002,138500,1,2,8,78,1,0, , , , , , , ,2, , , , , , , ,2018
13860001,138600,1,1,7,60,1,1,1,1, , , , , ,2, , , , , , , ,2018
13860002,138600,1,2,6,56,1,1,1,1, , , , , ,2, , , , , , , ,2018
